"id;""timestamp"";""nsfrac"";""the_geom"";""longitude"";""latitude"";""height"";""amplitude"";""lsum"";""type"";""stationmax"";""station1"";""station2"";""station3"";""station4"";""station5"";""station6"";""station7"";""station8"";""qres"";""flash_id"";""cell_id"""
"1149361;""2018-07-20 18:01:38.987683+00"";""5"";""0101000020E6100000000000C0C3AA5440000000E002693640"";""82.6682"";""22.4102"";""0"";""-16.2"";""2.754"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663323"";"""""
"1149372;""2018-07-20 18:01:48.132339+00"";""3"";""0101000020E6100000000000A05EB95440000000E06FFF3A40"";""82.8964"";""26.9978"";""9.2"";""11.2"";""0.323"";""2"";""5"";""4"";""6"";""8"";""9"";""3"";""0"";""0"";""0"";""0"";""663333"";"""""
"1149384;""2018-07-20 18:01:58.197367+00"";""0"";""0101000020E61000000000008063B9544000000020D91E3640"";""82.8967"";""22.1205"";""0"";""-43.2"";""3.022"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663343"";"""""
"1149388;""2018-07-20 18:01:59.155233+00"";""2"";""0101000020E6100000000000205ABC54400000000081453640"";""82.943"";""22.2715"";""0"";""-23.7"";""3.761"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663345"";"""""
"1149398;""2018-07-20 18:02:08.923766+00"";""2"";""0101000020E6100000000000A0CBB75440000000A025243640"";""82.8718"";""22.1412"";""0"";""-87.4"";""2.962"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663353"";"""""
"1149410;""2018-07-20 18:02:17.244848+00"";""1"";""0101000020E6100000000000A01ABB5440000000E093173640"";""82.9235"";""22.0921"";""0"";""-53.8"";""3.466"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663363"";"""""
"1149422;""2018-07-20 18:02:26.576808+00"";""2"";""0101000020E610000000000020C90155400000002090D03A40"";""84.0279"";""26.8147"";""0"";""9"";""0.562"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663373"";"""""
"1149433;""2018-07-20 18:02:32.096502+00"";""0"";""0101000020E61000000000008053B8544000000040FA1D3640"";""82.8801"";""22.1171"";""0"";""-48.6"";""3.307"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663380"";"""""
"1149445;""2018-07-20 18:02:36.671657+00"";""7"";""0101000020E6100000000000C0FEB6544000000040D6253640"";""82.8593"";""22.1478"";""0"";""-21.9"";""3.307"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663389"";"""""
"1149449;""2018-07-20 18:02:38.795227+00"";""4"";""0101000020E61000000000002026BB54400000008046443640"";""82.9242"";""22.2667"";""0"";""-23.7"";""4.372"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663393"";"""""
"1149460;""2018-07-20 18:02:43.343627+00"";""7"";""0101000020E610000000000080C0BA544000000080F2403640"";""82.918"";""22.2537"";""0"";""-51.6"";""2.874"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663400"";"""""
"1149471;""2018-07-20 18:02:46.841256+00"";""6"";""0101000020E6100000000000007F165540000000E03FC43740"";""84.3515"";""23.7666"";""0"";""36.5"";""2.164"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663406"";"""""
"1149483;""2018-07-20 18:02:51.308981+00"";""5"";""0101000020E6100000000000A0F6FE544000000080BEEF3740"";""83.9838"";""23.9365"";""0"";""-88.2"";""1.73"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663413"";"""""
"1149938;""2018-07-20 18:08:03.042311+00"";""4"";""0101000020E6100000000000C017B65440000000E04D323640"";""82.8452"";""22.1965"";""0"";""-40.2"";""2.867"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663758"";"""""
"1149939;""2018-07-20 18:08:03.431183+00"";""2"";""0101000020E61000000000000078BB5440000000C066353640"";""82.9292"";""22.2086"";""0"";""-69.3"";""3.411"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663758"";"""""
"1149941;""2018-07-20 18:08:05.038983+00"";""1"";""0101000020E6100000000000C09DB7544000000000EE3B3640"";""82.869"";""22.2341"";""0"";""-51.7"";""2.913"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663760"";"""""
"1149942;""2018-07-20 18:08:05.298891+00"";""7"";""0101000020E610000000000020BBB3544000000040D6353640"";""82.8083"";""22.2103"";""0"";""-47.6"";""2.81"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663760"";"""""
"1149943;""2018-07-20 18:08:05.368331+00"";""4"";""0101000020E61000000000004060B95440000000806C373640"";""82.8965"";""22.2165"";""0"";""-16.8"";""4.462"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663760"";"""""
"1149944;""2018-07-20 18:08:05.686581+00"";""9"";""0101000020E610000000000080C9B45440000000A03A413640"";""82.8248"";""22.2548"";""0"";""-19.5"";""2.466"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663760"";"""""
"1149945;""2018-07-20 18:08:06.330018+00"";""1"";""0101000020E6100000000000604BFC54400000004060D53740"";""83.9421"";""23.8335"";""0"";""41.8"";""1.794"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663761"";"""""
"1149946;""2018-07-20 18:08:09.124234+00"";""2"";""0101000020E610000000000000D5B4544000000040923B3640"";""82.8255"";""22.2327"";""0"";""-25.4"";""4.133"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663762"";"""""
"1149947;""2018-07-20 18:08:10.210748+00"";""7"";""0101000020E610000000000000AC1455400000000064BC3740"";""84.323"";""23.7359"";""0"";""17.9"";""1.623"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663763"";"""""
"1149948;""2018-07-20 18:08:10.911295+00"";""5"";""0101000020E610000000000000F9B45440000000C0073D3640"";""82.8277"";""22.2384"";""0"";""-22.8"";""3.211"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663764"";"""""
"1149949;""2018-07-20 18:08:12.29936+00"";""2"";""0101000020E610000000000080D2B654400000000046353640"";""82.8566"";""22.2081"";""0"";""-34.3"";""2.979"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663765"";"""""
"1149950;""2018-07-20 18:08:12.726168+00"";""8"";""0101000020E61000000000008097B654400000000088343640"";""82.853"";""22.2052"";""0"";""-25.4"";""3.888"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663765"";"""""
"1149952;""2018-07-20 18:08:13.732577+00"";""1"";""0101000020E6100000000000E04FB55440000000C0C8363640"";""82.833"";""22.214"";""0"";""-49.3"";""2.882"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663767"";"""""
"1149954;""2018-07-20 18:08:14.03382+00"";""8"";""0101000020E6100000000000A05EB55440000000C0B83D3640"";""82.8339"";""22.2411"";""0"";""-28.4"";""2.785"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663767"";"""""
"1149953;""2018-07-20 18:08:13.861667+00"";""6"";""0101000020E6100000000000C04BBB5440000000C0F7433640"";""82.9265"";""22.2655"";""0"";""-70.2"";""3.22"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663768"";"""""
"1149955;""2018-07-20 18:08:14.249406+00"";""4"";""0101000020E61000000000008004B55440000000802F1C3640"";""82.8284"";""22.1101"";""0"";""-75.9"";""3.109"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663769"";"""""
"1149956;""2018-07-20 18:08:16.537293+00"";""1"";""0101000020E6100000000000C0C1AF53400000006034503B40"";""78.7462"";""27.3133"";""0"";""35.3"";""4.158"";""1"";""5"";""9"";""8"";""4"";""6"";""3"";""0"";""0"";""0"";""0"";""663770"";"""""
"1149957;""2018-07-20 18:08:17.117271+00"";""9"";""0101000020E61000000000004084FD5440000000E0D7F13740"";""83.9612"";""23.9447"";""0"";""-24.2"";""1.272"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663771"";"""""
"1149958;""2018-07-20 18:08:17.302696+00"";""6"";""0101000020E6100000000000E0BEB6544000000000223D3640"";""82.8554"";""22.2388"";""0"";""-47.1"";""3.087"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663772"";"""""
"1149959;""2018-07-20 18:08:18.241923+00"";""7"";""0101000020E61000000000006012B75440000000004F6F3640"";""82.8605"";""22.4348"";""0"";""-23.1"";""3.793"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663773"";"""""
"1149960;""2018-07-20 18:08:18.853061+00"";""6"";""0101000020E610000000000080EBFD5440000000E0BCF33740"";""83.9675"";""23.9521"";""0"";""33.5"";""1.748"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663774"";"""""
"1149961;""2018-07-20 18:08:18.886089+00"";""9"";""0101000020E6100000000000A0B2B45440000000C040323640"";""82.8234"";""22.1963"";""0"";""-49.8"";""2.711"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663775"";"""""
"1149962;""2018-07-20 18:08:19.110131+00"";""0"";""0101000020E6100000000000E0F9B25440000000E0E9353640"";""82.7965"";""22.2106"";""0"";""-56.2"";""2.775"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663775"";"""""
"1149964;""2018-07-20 18:08:19.604435+00"";""4"";""0101000020E6100000000000004FFB5440000000C050CB3740"";""83.9267"";""23.7942"";""0"";""45.1"";""1.854"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663777"";"""""
"1149965;""2018-07-20 18:08:20.488977+00"";""6"";""0101000020E61000000000006096B5544000000000711C3640"";""82.8373"";""22.1111"";""0"";""-75.2"";""3.2"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663778"";"""""
"1149966;""2018-07-20 18:08:21.306355+00"";""1"";""0101000020E6100000000000E024BA5440000000E08A1D3640"";""82.9085"";""22.1154"";""0"";""27.3"";""3.267"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663779"";"""""
"1149967;""2018-07-20 18:08:21.400656+00"";""5"";""0101000020E6100000000000607FF5544000000060AAE03940"";""83.8359"";""25.8776"";""0"";""-17.9"";""0.822"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663780"";"""""
"1149968;""2018-07-20 18:08:21.667783+00"";""6"";""0101000020E6100000000000C0AFB3544000000040A42F3640"";""82.8076"";""22.1861"";""0"";""-32.5"";""3.628"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663781"";"""""
"1149494;""2018-07-20 18:02:58.398988+00"";""6"";""0101000020E610000000000080B9BB5440000000C0CC3C3640"";""82.9332"";""22.2375"";""0"";""-72.1"";""3.223"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663423"";"""""
"1149506;""2018-07-20 18:03:06.100787+00"";""0"";""0101000020E6100000000000C0A6B954400000004060053640"";""82.9008"";""22.021"";""0"";""-23.7"";""2.874"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663433"";"""""
"1149510;""2018-07-20 18:03:06.592834+00"";""2"";""0101000020E6100000000000006FB9544000000000F9403640"";""82.8974"";""22.2538"";""0"";""-64"";""2.87"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663434"";"""""
"1149520;""2018-07-20 18:03:11.548571+00"";""3"";""0101000020E6100000000000A06EB65440000000606FF03640"";""82.8505"";""22.9392"";""0"";""-52.4"";""0.45"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663444"";"""""
"1149532;""2018-07-20 18:03:18.946321+00"";""3"";""0101000020E610000000000080ACB7544000000000073F3640"";""82.8699"";""22.2462"";""0"";""-59"";""2.995"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663454"";"""""
"1149544;""2018-07-20 18:03:29.014145+00"";""6"";""0101000020E6100000000000C07FB85440000000A013403640"";""82.8828"";""22.2503"";""0"";""-66.8"";""2.904"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663461"";"""""
"1149555;""2018-07-20 18:03:37.251212+00"";""8"";""0101000020E610000000000020DDAC5440000000C0C8E63640"";""82.701"";""22.9015"";""0"";""25"";""2.274"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663468"";"""""
"1149567;""2018-07-20 18:03:44.848842+00"";""5"";""0101000020E6100000000000E0A5B75440000000807C403640"";""82.8695"";""22.2519"";""0"";""-71.9"";""2.956"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663477"";"""""
"1149571;""2018-07-20 18:03:48.122112+00"";""1"";""0101000020E61000000000002073BB5440000000E0DE403640"";""82.9289"";""22.2534"";""0"";""-26.7"";""3.591"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663481"";"""""
"1149581;""2018-07-20 18:03:53.33751+00"";""6"";""0101000020E6100000000000407BBB544000000080E01C3640"";""82.9294"";""22.1128"";""0"";""-68.2"";""3.246"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663489"";"""""
"1149593;""2018-07-20 18:03:58.306108+00"";""5"";""0101000020E6100000000000A0CBB75440000000A0A43E3640"";""82.8718"";""22.2447"";""0"";""-66.8"";""2.775"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663494"";"""""
"1149606;""2018-07-20 18:04:00.507702+00"";""2"";""0101000020E61000000000006022045540000000A0B6123840"";""84.0646"";""24.0731"";""0"";""-19.7"";""1.997"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663499"";"""""
"1149616;""2018-07-20 18:04:06.659002+00"";""6"";""0101000020E61000000000006064B75440000000A033223640"";""82.8655"";""22.1336"";""0"";""-66.6"";""3.084"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663508"";"""""
"1149628;""2018-07-20 18:04:15.518853+00"";""3"";""0101000020E6100000000000A0BD595440000000E0D9644040"";""81.4022"";""32.7879"";""0"";""19.9"";""2.622"";""1"";""5"";""9"";""8"";""6"";""4"";""3"";""0"";""0"";""0"";""0"";""663517"";"""""
"1149632;""2018-07-20 18:04:18.623557+00"";""2"";""0101000020E610000000000060A1BE5440000000E095323640"";""82.9786"";""22.1976"";""0"";""26.2"";""3.258"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663521"";"""""
"1149642;""2018-07-20 18:04:23.513269+00"";""9"";""0101000020E6100000000000A0891455400000004082D23740"";""84.3209"";""23.8223"";""0"";""26.4"";""1.49"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663529"";"""""
"1149654;""2018-07-20 18:04:28.699526+00"";""5"";""0101000020E6100000000000804AB65440000000404E413640"";""82.8483"";""22.2551"";""0"";""-72.5"";""2.793"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663538"";"""""
"1149666;""2018-07-20 18:04:35.228974+00"";""9"";""0101000020E6100000000000201DB554400000004062203640"";""82.8299"";""22.1265"";""0"";""-81.9"";""3.189"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663548"";"""""
"1149677;""2018-07-20 18:04:43.374527+00"";""2"";""0101000020E61000000000008031B7544000000020B22D3640"";""82.8624"";""22.1785"";""0"";""-56.1"";""3.248"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663556"";"""""
"1149689;""2018-07-20 18:04:48.372719+00"";""2"";""0101000020E610000000000000ACBC5440000000E0FB393640"";""82.948"";""22.2265"";""0"";""-45.8"";""2.841"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663564"";"""""
"1149693;""2018-07-20 18:05:51.6063+00"";""4"";""0101000020E6100000000000E08AB5544000000080B0213640"";""82.8366"";""22.1316"";""0"";""-70.2"";""3.055"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663567"";"""""
"1149703;""2018-07-20 18:06:12.082078+00"";""3"";""0101000020E61000000000004003B8544000000000E9473640"";""82.8752"";""22.2809"";""0"";""-21.3"";""2.009"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663574"";"""""
"1149715;""2018-07-20 18:06:16.677365+00"";""1"";""0101000020E610000000000020A7B45440000000E004343640"";""82.8227"";""22.2032"";""0"";""-71.7"";""2.914"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663582"";"""""
"1149726;""2018-07-20 18:06:22.361794+00"";""9"";""0101000020E610000000000000D5B8544000000060AA403640"";""82.888"";""22.2526"";""0"";""-38.9"";""2.199"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663592"";"""""
"1149737;""2018-07-20 18:06:26.948118+00"";""0"";""0101000020E6100000000000804AB25440000000A087253640"";""82.7858"";""22.1466"";""0"";""-17.6"";""2.063"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663597"";"""""
"1149750;""2018-07-20 18:06:31.791077+00"";""2"";""0101000020E61000000000004047BA5440000000A087353640"";""82.9106"";""22.2091"";""0"";""-27.3"";""3.571"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663606"";"""""
"1149754;""2018-07-20 18:06:32.646311+00"";""8"";""0101000020E61000000000006081B4544000000020141F3640"";""82.8204"";""22.1214"";""0"";""-62.1"";""3.386"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663610"";"""""
"1149764;""2018-07-20 18:06:39.509763+00"";""6"";""0101000020E61000000000006096B15440000000A0CF053640"";""82.7748"";""22.0227"";""0"";""-35.4"";""3.501"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663620"";"""""
"1149776;""2018-07-20 18:06:44.401801+00"";""6"";""0101000020E6100000000000E01BBC544000000000F53A3640"";""82.9392"";""22.2303"";""0"";""-21"";""4.407"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663631"";"""""
"1149788;""2018-07-20 18:06:51.502747+00"";""1"";""0101000020E61000000000004015B85440000000C072383640"";""82.8763"";""22.2205"";""0"";""-48.6"";""3.847"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663640"";"""""
"1149799;""2018-07-20 18:06:59.557405+00"";""7"";""0101000020E6100000000000A0C4BC5440000000205A243640"";""82.9495"";""22.142"";""0"";""19.2"";""2.423"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663650"";"""""
"1149811;""2018-07-20 18:07:06.576477+00"";""2"";""0101000020E6100000000000C0CAAD5440000000E02B653640"";""82.7155"";""22.3952"";""0"";""20.6"";""3.082"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663661"";"""""
"1149815;""2018-07-20 18:07:09.05847+00"";""6"";""0101000020E6100000000000C098B75440000000C0CC3C3640"";""82.8687"";""22.2375"";""0"";""-50.2"";""2.89"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663664"";"""""
"1149825;""2018-07-20 18:07:13.118706+00"";""7"";""0101000020E61000000000006091B55440000000404E413640"";""82.837"";""22.2551"";""0"";""-65.6"";""2.805"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663670"";"""""
"1149837;""2018-07-20 18:07:19.131724+00"";""3"";""0101000020E6100000000000A082B954400000006039343640"";""82.8986"";""22.204"";""0"";""-67"";""2.875"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663679"";"""""
"1149850;""2018-07-20 18:07:25.144558+00"";""9"";""0101000020E61000000000004023B654400000006012433640"";""82.8459"";""22.262"";""0"";""-38.4"";""2.723"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663687"";"""""
"1149859;""2018-07-20 18:07:30.050236+00"";""5"";""0101000020E6100000000000C07BBE5440000000A0A42E3640"";""82.9763"";""22.1822"";""0"";""26.6"";""3.144"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663694"";"""""
"1149873;""2018-07-20 18:07:36.48916+00"";""0"";""0101000020E61000000000006064175540000000C0506B3740"";""84.3655"";""23.4192"";""0"";""16.5"";""2.321"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663706"";"""""
"1149876;""2018-07-20 18:07:38.886782+00"";""4"";""0101000020E610000000000060BAA55440000000E004A43640"";""82.5895"";""22.6407"";""0"";""-24.1"";""3.219"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663709"";"""""
"1149886;""2018-07-20 18:07:43.841416+00"";""1"";""0101000020E6100000000000606DB5544000000000F0163640"";""82.8348"";""22.0896"";""0"";""-44.7"";""3.233"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663717"";"""""
"1149898;""2018-07-20 18:07:49.041379+00"";""0"";""0101000020E6100000000000C064BA544000000040011D3B40"";""82.9124"";""27.1133"";""0"";""-11.8"";""0.967"";""1"";""5"";""4"";""6"";""8"";""9"";""3"";""0"";""0"";""0"";""0"";""663729"";"""""
"1149910;""2018-07-20 18:07:52.667636+00"";""6"";""0101000020E61000000000002036B85440000000606F403640"";""82.8783"";""22.2517"";""0"";""-66.6"";""2.808"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663736"";"""""
"1149921;""2018-07-20 18:07:55.672155+00"";""3"";""0101000020E6100000000000C032FC54400000004037D93A40"";""83.9406"";""26.8485"";""0"";""18.7"";""0.475"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663743"";"""""
"1149933;""2018-07-20 18:08:00.817748+00"";""4"";""0101000020E610000000000080FBB65440000000609F3B3640"";""82.8591"";""22.2329"";""0"";""-22.8"";""4.894"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663753"";"""""
"1149937;""2018-07-20 18:08:02.321562+00"";""5"";""0101000020E6100000000000A0B2B454400000008061123640"";""82.8234"";""22.0718"";""0"";""-61.8"";""3.009"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663757"";"""""
"1149940;""2018-07-20 18:08:04.500018+00"";""9"";""0101000020E6100000000000A0E6B954400000000081353640"";""82.9047"";""22.209"";""0"";""-70.8"";""2.874"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663759"";"""""
"1149951;""2018-07-20 18:08:13.440214+00"";""5"";""0101000020E6100000000000A035F95440000000A0DFCE3740"";""83.8939"";""23.8081"";""0"";""35.8"";""1.633"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663766"";"""""
"1149963;""2018-07-20 18:08:19.262899+00"";""6"";""0101000020E61000000000008026165540000000E012C23740"";""84.3461"";""23.7581"";""0"";""29.1"";""2.015"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663776"";"""""
"1149970;""2018-07-20 18:20:26.453252+00"";""9"";""0101000020E610000000000020B7B554400000004067143640"";""82.8393"";""22.0797"";""0"";""29.6"";""2.848"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663783"";"""""
"1149971;""2018-07-20 18:20:26.887521+00"";""4"";""0101000020E6100000000000E044A45440000000605D0C3640"";""82.5667"";""22.0483"";""0"";""26.4"";""4.108"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663784"";"""""
"1149972;""2018-07-20 18:20:27.317929+00"";""3"";""0101000020E6100000000000A003F75440000000A03CDC3740"";""83.8596"";""23.8603"";""0"";""-77.6"";""1.666"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663785"";"""""
"1149973;""2018-07-20 18:20:28.519712+00"";""2"";""0101000020E6100000000000E046B35440000000003B103640"";""82.8012"";""22.0634"";""0"";""23.2"";""1.661"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663786"";"""""
"1149974;""2018-07-20 18:20:28.868704+00"";""2"";""0101000020E6100000000000C039AF5440000000E0911C3640"";""82.7379"";""22.1116"";""0"";""-57.4"";""3.179"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663786"";"""""
"1149975;""2018-07-20 18:20:30.962413+00"";""2"";""0101000020E6100000000000E04FB1544000000000C52F3640"";""82.7705"";""22.1866"";""0"";""-64.2"";""3.509"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663787"";"""""
"1149976;""2018-07-20 18:20:31.471417+00"";""5"";""0101000020E6100000000000003BB0544000000020F42C3640"";""82.7536"";""22.1756"";""0"";""-17.7"";""3.989"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663788"";"""""
"1149977;""2018-07-20 18:20:31.638228+00"";""5"";""0101000020E610000000000000CCFA5440000000C062EF3740"";""83.9187"";""23.9351"";""0"";""24.7"";""2.195"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663789"";"""""
"1149978;""2018-07-20 18:20:31.783052+00"";""2"";""0101000020E6100000000000207CB954400000006088233640"";""82.8982"";""22.1388"";""0"";""-22"";""4.057"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663790"";"""""
"1290910;""2018-08-20 12:04:30.395152+00"";""1"";""0101000020E610000000000040B6235540000000C0F3ED3840"";""84.558"";""24.9295"";""0"";""-15.8"";""0.853"";""1"";""5"";""4"";""1"";""3"";""6"";""9"";""0"";""0"";""0"";""0"";""773739"";"""""
"1149980;""2018-07-20 18:20:34.916283+00"";""8"";""0101000020E6100000000000400CAE5440000000004F2F3640"";""82.7195"";""22.1848"";""0"";""-82.9"";""3.045"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663792"";"""""
